[02:24:31] [main/INFO]: ModLauncher running: args [--username, hugoo_669, --version, forge-47.3.0, --gameDir, C:\Users\Omar\curseforge\minecraft\Instances\survie moddée, --assetsDir, C:\Users\Omar\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, f54c362d5b61496e9cf8d9952f70db84, --accessToken, ????????, --clientId, ZTM4ZDk1M2UtN2VhNC00OGE0LWFiMmQtY2ExNjRjNWU1OTI2, --xuid, 2535468356127766, --userType, msa, --versionType, release, --width, 1920, --height, 1080, --quickPlayPath, C:\Users\Omar\curseforge\minecraft\Install\quickPlay\java\1731201868828.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[02:24:31] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[02:24:39] [main/INFO]: Found mod file oreexcavation-1.13.174.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file Patchouli-1.20.1-84-FORGE.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file PigPen-Forge-1.20.1-15.0.2.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file Placebo-1.20.1-8.6.2.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file PuzzlesLib-v8.1.24-1.20.1-Forge.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file rechiseled-1.1.6-forge-mc1.20.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file rechiseledcreate-1.0.2-forge-mc1.20.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file reliquary-1.20.1-2.0.44.1243.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file resourcefulconfig-forge-1.20.1-2.1.2.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file resourcefullib-forge-1.20.1-2.1.29.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file rftoolsbase-1.20-5.0.5.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file rftoolsutility-1.20-6.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file right_click_get_crops-1.20.1-1.6.0.12.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file RingOfAttraction-Forge-1.20.1-1.6.2.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file RingOfMiner-Forge-1.20.1-1.6.3.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file RingOfRepair-Forge-1.20.1-1.6.3.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file RingOfReturn-Forge-1.20.1-1.5.2.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file Runelic-Forge-1.20.1-18.0.2.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file Searchables-forge-1.20.1-1.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file SimpleStorageNetwork-1.20.1-1.11.3.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file SmartBrainLib-forge-1.20.1-1.15.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file smoothboot(reloaded)-mc1.20.1-0.0.4.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file smoothchunk-1.20.1-3.6.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file sodiumdynamiclights-forge-1.0.9-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file sodiumoptionsapi-forge-1.0.5-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file sophisticatedbackpacks-1.20.1-3.20.11.1115.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file sophisticatedcore-1.20.1-0.6.34.718.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file Sounds-2.2.0+1.20.1+forge.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file starlight-1.1.2+forge.1cda73c.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file Steam_Rails-1.6.6+forge-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file StorageDrawers-1.20.1-12.9.5.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file structureessentials-1.20.1-3.4.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file structurize-1.20.1-1.0.755-beta.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file supermartijn642configlib-1.1.8-forge-mc1.20.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file supermartijn642corelib-1.1.17a-forge-mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file supplementaries-1.20-2.8.17.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file TerraBlender-forge-1.20.1-3.0.1.7.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file thermal_dynamics-1.20.1-11.0.1.23.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file thermal_expansion-1.20.1-11.0.1.29.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file thermal_foundation-1.20.1-11.0.6.70.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file thermal_innovation-1.20.1-11.0.1.23.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file torchmaster-20.1.8.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file Towns-and-Towers-1.12-Fabric+Forge.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file towntalk-1.20.1-1.1.0.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file trashcans-1.0.18b-forge-mc1.20.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file travelersbackpack-forge-1.20.1-9.1.16.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file treeharvester-1.20.1-9.1.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file twilightforest-1.20.1-4.3.2508-universal.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file valhelsia_core-forge-1.20.1-1.1.2.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file veinmining-forge-1.5.0+1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file waystones-forge-1.20-14.1.5.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file YungsApi-1.20-Forge-4.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file YungsBetterDesertTemples-1.20-Forge-3.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file YungsBetterDungeons-1.20-Forge-4.0.4.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file YungsBetterEndIsland-1.20-Forge-2.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file YungsBetterJungleTemples-1.20-Forge-2.0.5.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file YungsBetterMineshafts-1.20-Forge-4.0.4.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file YungsBetterNetherFortresses-1.20-Forge-2.0.6.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file YungsBetterOceanMonuments-1.20-Forge-3.0.4.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file YungsBetterStrongholds-1.20-Forge-4.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/INFO]: Found mod file YungsBetterWitchHuts-1.20-Forge-3.0.3.jar of type MOD with provider {mods folder locator at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods}
[02:24:39] [main/WARN]: Mod file C:\Users\Omar\curseforge\minecraft\Install\libraries\net\minecraftforge\fmlcore\1.20.1-47.3.0\fmlcore-1.20.1-47.3.0.jar is missing mods.toml file
[02:24:39] [main/WARN]: Mod file C:\Users\Omar\curseforge\minecraft\Install\libraries\net\minecraftforge\javafmllanguage\1.20.1-47.3.0\javafmllanguage-1.20.1-47.3.0.jar is missing mods.toml file
[02:24:39] [main/WARN]: Mod file C:\Users\Omar\curseforge\minecraft\Install\libraries\net\minecraftforge\lowcodelanguage\1.20.1-47.3.0\lowcodelanguage-1.20.1-47.3.0.jar is missing mods.toml file
[02:24:39] [main/WARN]: Mod file C:\Users\Omar\curseforge\minecraft\Install\libraries\net\minecraftforge\mclanguage\1.20.1-47.3.0\mclanguage-1.20.1-47.3.0.jar is missing mods.toml file
[02:24:39] [main/INFO]: Found mod file fmlcore-1.20.1-47.3.0.jar of type LIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@280d9edc
[02:24:39] [main/INFO]: Found mod file javafmllanguage-1.20.1-47.3.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@280d9edc
[02:24:39] [main/INFO]: Found mod file lowcodelanguage-1.20.1-47.3.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@280d9edc
[02:24:39] [main/INFO]: Found mod file mclanguage-1.20.1-47.3.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@280d9edc
[02:24:39] [main/INFO]: Found mod file client-1.20.1-20230612.114412-srg.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@280d9edc
[02:24:39] [main/INFO]: Found mod file forge-1.20.1-47.3.0-universal.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.MinecraftLocator@280d9edc
[02:24:40] [main/WARN]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[02:24:40] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: geckolib. Using Mod File: C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods\geckolib-forge-1.20.1-4.4.9.jar
[02:24:40] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: curios. Using Mod File: C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods\curios-forge-5.10.0+1.20.1.jar
[02:24:40] [main/WARN]: Attempted to select a dependency jar for JarJar which was passed in as source: architectury. Using Mod File: C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\mods\architectury-9.2.14-forge.jar
[02:24:40] [main/INFO]: Found 44 dependencies adding them to mods collection
[02:24:40] [main/INFO]: Found mod file common-io-3.10.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file GraphLib3-3.0.7.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file kuma-api-forge-20.1.8+1.20.1.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file caffeine-3.1.8.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file fabric-api-base-0.4.31+ef105b4977.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file battery-1.3.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file mixinsquared-forge-0.1.2-beta.6.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file kfflang-4.11.0.jar of type LANGPROVIDER with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file scena-forge-1.0.103.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file imageio-core-3.10.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file Registrate-MC1.20-1.3.11.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file json-0.2.1.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file spectrelib-forge-0.13.15+1.20.1.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file Primitive Collections-0.8.9.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file httpmime-4.5.10.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file mclib-20.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file kffmod-4.11.0.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file commonmark-0.23.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file kfflib-4.11.0.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file thermal_core-1.20.1-11.0.6.24.jar of type MOD with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
[02:24:40] [main/INFO]: Found mod file bytecodecs-1.0.2.jar of type GAMELIBRARY with provider net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator@24534cb0
